cve_ent,nom_ent,cve_mun,nom_mun,mun_ori,id_region,region,cve_geo,cve_local,nom_local,id_ue,nom_ue,razon_soc,cod_act,nom_act,num_per,lat,long,fecha
31,Yucatán       ,066,Santa Elena,Santa Elena,7,VII Sur ,31066,1,Santa Elena,4557904,EDUACACION INICIAL NO ESCOLARIZADA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.32911915,-89.64344147,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8378194,EDUCA EN LA NUBE STEAM LAB.,EDUCA EN LA NUBE STEAM LAB. ,611691,Servicios de profesores particulares,0 a 5 personas,21.00017814,-89.59257191,2019-11
31,Yucatán       ,075,Teabo,Teabo,7,VII Sur ,31075,1,Teabo,4563213,EDUCACION BASICA PARA ADULTOS,MISION CULTURAL RURAL N 10 ,611172,Escuelas del sector publico que combinan diversos niveles de educacion,6 a 10 personas,20.39804021,-89.28367802,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517528,EDUCACION ESPECIAL T MATUTINO USAER 03,SECRETARiA DE EDUCACIoN PuBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,0 a 5 personas,20.94254047,-89.61360187,2010-07
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,4492015,EDUCACION ESPECIAL T MATUTINO USAER NUMERO 10,UNIDAD DE SERVICIO DE APOYO A LA EDUCACIoN REGULAR ,611182,Escuelas del sector publico de educacion para necesidades especiales,0 a 5 personas,20.93013241,-89.58827297,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4517529,EDUCACION ESPECIAL TURNO VESPERTINO USAER 08,SECRETARiA DE EDUCACIoN PuBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,0 a 5 personas,20.94254538,-89.61359329,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7991334,EDUCACION ESPECIAL USAER 02,SECRETARIA DE EDUCACION DEL GOBIERNO DEL ESTADO DE YUCATAN ,611182,Escuelas del sector publico de educacion para necesidades especiales,6 a 10 personas,20.97430319,-89.66395027,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9251912,EDUCACION ESPECIAL USAER 04,SECRETARIA DE EDUCACION GOBIERNO DEL ESTADO DE YUCATAN ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,20.96318571,-89.57586612,2020-04
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,7034404,EDUCACION ESPECIAL USAER 04 CCT31FUA2032F,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,20.93314552,-89.55097338,2019-11
31,Yucatán       ,084,Temax,Temax,4,IV Litoral centro ,31084,1,Temax,4593534,EDUCACION ESPECIAL USAER 39,SECRETARiA DE EDUCACIoN PuBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,0 a 5 personas,21.15090483,-88.93968159,2010-07
31,Yucatán       ,083,Telchac Puerto,Telchac Puerto,4,IV Litoral centro ,31083,1,Telchac Puerto,4504395,EDUCACION ESPECIAL USAER NUMERO 28,SECRETARIA DE EDUACION PUBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,0 a 5 personas,21.33982592,-89.25966114,2010-07
31,Yucatán       ,101,Uman,Uman,2,II Noroeste ,31101,1,Uman,4585357,EDUCACION ESPECIAL USAER NUMERO 5 ESTATAL,SECRETARiA DE EDUCACIoN PuBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,11 a 30 personas,20.91602272,-89.6989555,2010-07
31,Yucatán       ,064,Sanahcat,Sanahcat,3,III Centro ,31064,1,Sanahcat,8418999,EDUCACION INICIAL,GOBIERNO FEDERAL ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.77143021,-89.21375621,2019-11
31,Yucatán       ,072,Suma,Suma,4,IV Litoral centro ,31072,1,Suma,4507904,EDUCACION INICIAL,SECRETARIA DE EDUCACION PUBLICA CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.08693953,-89.1482511,2010-07
31,Yucatán       ,093,Tixkokob,Tixkokob,2,II Noroeste ,31093,1,Tixkokob,8013932,EDUCACION INICIAL,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,21.00253112,-89.39549434,2019-11
31,Yucatán       ,013,Conkal,Conkal,2,II Noroeste ,31013,1,Conkal,7410825,EDUCACION INICIAL,CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.07604644,-89.52095051,2019-11
31,Yucatán       ,105,Yaxkukul,Yaxkukul,2,II Noroeste ,31105,1,Yaxkukul,4528094,EDUCACION INICIAL,SECRETARiA DE EDUCACIoN PuBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.0626115,-89.41946431,2014-12
31,Yucatán       ,004,Baca,Baca,2,II Noroeste ,31004,1,Baca,7410047,EDUCACION INICIAL,CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.10962949,-89.39983873,2019-11
31,Yucatán       ,039,Ixil,Ixil,2,II Noroeste ,31039,1,Ixil,4505834,EDUCACION INICIAL,CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.15112051,-89.48044937,2010-07
31,Yucatán       ,051,Mococha,Mococha,2,II Noroeste ,31051,1,Mococha,8994877,EDUCACION INICIAL,CONAFE SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.10605345,-89.45341241,2019-11
31,Yucatán       ,025,Dzan,Dzan,7,VII Sur ,31025,1,Dzan,4568852,EDUCACION INICIAL ABC SIN NOMBRE,SEP ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.38932299,-89.4698669,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,77,Popola,8353721,EDUCACION INICIAL ESTEFANIA CASTAÑEDA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.73185806,-88.23571906,2019-11
31,Yucatán       ,022,Chikindzonot,Chikindzonot,6,VI Oriente,31022,1,Chikindzonot,4497108,EDUCACION INICIAL INDIGENA ZACIL BE,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.33582709,-88.48734037,2010-07
31,Yucatán       ,072,Suma,Suma,4,IV Litoral centro ,31072,1,Suma,8013923,EDUCACION INICIAL INDIGINA DE NUEVA CREACION,SECRETARIA DE EDUCIAN PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.0875523,-89.14581712,2019-11
31,Yucatán       ,034,Hocaba,Hocaba,3,III Centro ,31034,1,Hocaba,4530511,EDUCACION INICIAL NO ESCOLARISADA,,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,20.81843239,-89.24611371,2014-12
31,Yucatán       ,055,Opichen,Opichen,1,I Poniente ,31055,1,Opichen,4593506,EDUCACION INICIAL NO ESCOLARISADO,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.55161531,-89.85727036,2010-07
31,Yucatán       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,4569804,EDUCACION INICIAL NO ESCOLARIZADA,SEP CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.53366797,-89.33336521,2010-07
31,Yucatán       ,047,Mani,Mani,7,VII Sur ,31047,1,Mani,7761790,EDUCACION INICIAL NO ESCOLARIZADA,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.38768756,-89.3927297,2019-11
31,Yucatán       ,075,Teabo,Teabo,7,VII Sur ,31075,1,Teabo,8527361,EDUCACION INICIAL NO ESCOLARIZADA DEL CONAFE,,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.39810877,-89.28350683,2019-11
31,Yucatán       ,022,Chikindzonot,Chikindzonot,6,VI Oriente,31022,1,Chikindzonot,7801604,EDUCACION INICIAL NO ESCOLARIZADO,CONSEJO NACIONAL DE FOMENTO EDUCATIVO ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.3334321,-88.48650017,2019-11
31,Yucatán       ,006,Buctzotz,Buctzotz,5,V Noreste ,31006,1,Buctzotz,4489711,EDUCACION INICIAL NO ESCOLARIZADO,CONAFE ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,21.20208263,-88.79776794,2010-07
31,Yucatán       ,073,Tahdziu,Tahdziu,6,VI Oriente,31073,1,Tahdziu,8454057,EDUCACION INICIAL SIN NOMBRE,SECRETARIA DE EDUCACION PUBLICA ,611112,Escuelas de educacion preescolar del sector publico,0 a 5 personas,20.20831053,-88.94718307,2019-11
31,Yucatán       ,092,Tixcacalcupul,Tixcacalcupul,6,VI Oriente,31092,1,Tixcacalcupul,4497557,EDUCACION MEDIA A DISTANCIA COLEGIO DE BACHILLERES DEL ESTADO DE YUCATAN,SECRETARIA DE EDUCACION PUBLICA ,611162,Escuelas de educacion media superior del sector publico,6 a 10 personas,20.53685354,-88.27048927,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8590622,EDUCACION PARA LA ORGANIZACION SOCIAL,EDUCACION PARA LA ORGANIZACION SOCIAL AC,611710,Servicios de apoyo a la educacion,0 a 5 personas,20.97213246,-89.6338848,2019-11
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,6703647,EDUCACION SIGLO XXI PLANTEL TIZIMIN,EDUCACIoN SIGLO XXI AC ,611311,Escuelas de educacion superior del sector privado,0 a 5 personas,21.14163595,-88.15181699,2016-01
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4575699,EDUCARE TECNOLOGIA EDUCATIVA,,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,20.98401248,-89.62187269,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7990704,EGALI INTERCAMBIO DE ESTUDIOS AL EXTRANJERO,,611710,Servicios de apoyo a la educacion,0 a 5 personas,20.98627537,-89.62191013,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6963810,EL JARDIN DE LOS GIRASOLES,,611691,Servicios de profesores particulares,0 a 5 personas,20.92302311,-89.67538956,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4573151,EL JARDIN DE NIÑOS EL JARDIN DE LA ABEJA,,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,21.04513893,-89.63995736,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7301461,EL MUÑECO CONSENTIDO,,611111,Escuelas de educacion preescolar del sector privado,0 a 5 personas,21.0102891,-89.71501799,2019-11
31,Yucatán       ,057,Panaba,Panaba,5,V Noreste ,31057,1,Panaba,4487926,EL NIÑO ARTILLERO,EL NIÑO ARTILLERO ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,21.2995633,-88.27564658,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8061167,EL TALLER DE LA ALMENDRA,,611511,Escuelas del sector privado dedicadas a la enseñanza de oficios,0 a 5 personas,21.00473381,-89.61215397,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4538552,ELOISA PATRON DE ROSADO KINDER,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,20.9941619,-89.61225731,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4520602,EN DANZA BALLET ESTUDIO,,611611,Escuelas de arte del sector privado,0 a 5 personas,20.99454474,-89.63648991,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4591999,ENAVANT,,611611,Escuelas de arte del sector privado,6 a 10 personas,20.96461813,-89.61405422,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,9034093,ENJOY IN ENGLISH CLUB CLASES DE ASESORIAS DE INGLES,,611631,Escuelas de idiomas del sector privado,0 a 5 personas,20.99369795,-89.69256665,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8335302,ENJOY LENGUAJE,ENJOY LENGUAJE SA DE CV,611631,Escuelas de idiomas del sector privado,0 a 5 personas,21.00727779,-89.61278961,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7762123,ENSEÑANZA DE WING CHUN,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.01422643,-89.6254512,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4537878,ERA ACADEMIA DE MUSICA,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.00253538,-89.5762248,2014-12
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4524297,ESC SEC GRAL 11 ELDA MARIA ZOZAYA PENICHE TURNO VESPERTINO,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educacion secundaria general del sector publico,51 a 100 personas,20.95217051,-89.68961138,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8363052,ESC. PRIMARIA JACINTO UC DE LOS SANTOS ESC. SECUNDARIA PROFRA. LANDY YOLANDA PASOS BLANCO,,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.941185,-89.64772381,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4513387,ESCELA PRIMARIA AUGUSTO MOLINA RAMOS,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92945617,-89.62335808,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4497249,ESCPREESC JESUS MANUEL IBARRA PEIRO,SHA840512SX1 ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.93927976,-89.58710761,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6965402,ESCUELA,SECRETARIA DE ADMINISTRACION Y DEFINANSAS ,611112,Escuelas de educacion preescolar del sector publico,6 a 10 personas,20.89697188,-89.66565325,2019-11
31,Yucatán       ,041,Kanasin,Kanasin,2,II Noroeste ,31041,1,Kanasin,7761598,ESCUELA  NUEVA  CREACION,SECREARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,20.90788863,-89.57176074,2019-11
31,Yucatán       ,096,Tizimin,Tizimin,5,V Noreste ,31096,1,Tizimin,4488513,ESCUELA ADOLFO LOPEZ MATEOS,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.12640233,-88.15679887,2010-07
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,8353971,ESCUELA AGRICULTURA ECOLOGICA SUB-SEDE VALLADOLID,AGRICOLA INTEGRAL AC,611311,Escuelas de educacion superior del sector privado,0 a 5 personas,20.67824754,-88.21200065,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592780,ESCUELA AGUSTIN FRANCO VILLANUEVA,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,21.03928377,-89.59647862,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4587302,ESCUELA AMERICA LATINA,INSTITUTO EDUCATIVO HOMBRES LIBRES AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,6 a 10 personas,20.98648215,-89.59863906,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4513603,ESCUELA ANDRES GARCIA LAVIN CCT31DES2015Z,SECRETARIA DE EDUCACION PUBLICA ,611132,Escuelas de educacion secundaria general del sector publico,31 a 50 personas,20.9109464,-89.64587522,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,4,Chicxulub (Chicxulub Puerto),4591082,ESCUELA ANDRES QUINTANA ROO TURNO VESPERTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.29112931,-89.60608258,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4592882,ESCUELA ANTONIO MARTINEZ DE CASTRO,GOBIERNO ,611122,Escuelas de educacion primaria del sector publico,6 a 10 personas,20.99432878,-89.66487844,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4588069,ESCUELA ARCOIRIS,GOBIERNO ,611112,Escuelas de educacion preescolar del sector publico,11 a 30 personas,20.97758762,-89.56975997,2010-07
31,Yucatán       ,073,Tahdziu,Tahdziu,6,VI Oriente,31073,1,Tahdziu,4507685,ESCUELA ARTICULO 27 CONSTITUCIONAL,EL GOBIERNO ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.20273667,-88.94313694,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4572804,ESCUELA BAMBINI MONTESORI,"COMUNIDAD EDUCATIVA BAMBINI MONTESSORI, A.C. SA",611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,21.02252563,-89.62947993,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,6846925,"ESCUELA BANCARIA Y COMERCIAL, S.C.",ESCUELA BANCARIA Y COMERCIAL SC,611311,Escuelas de educacion superior del sector privado,51 a 100 personas,20.98877138,-89.61341628,2018-03
31,Yucatán       ,075,Teabo,Teabo,7,VII Sur ,31075,1,Teabo,4571192,ESCUELA BENITO JUAREZ,SECRETERIA DE EDUCACION DEL GOBIERNO DEL ESTADO ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.40081933,-89.28529858,2010-07
31,Yucatán       ,080,Tekit,Tekit,7,VII Sur ,31080,1,Tekit,4570680,ESCUELA BENITO JUAREZ,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.53066528,-89.335791,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4589631,ESCUELA BENITO JUAREZ GARCIA,ESCUELA BENITO JUREZ GARCIA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.96317383,-89.57593451,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7007039,ESCUELA BENITO JUAREZ GARCIA,SECRETARIA DE EDUCACION PUBLICA ,611122,Escuelas de educacion primaria del sector publico,0 a 5 personas,20.95581695,-89.61034472,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4576060,ESCUELA BENITO JUaREZ GARCiA,CENTRO DE ATENCIoN MuLTIPLE BENITO JUaREZ GARCiA ,611182,Escuelas del sector publico de educacion para necesidades especiales,11 a 30 personas,20.9780504,-89.6139613,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4577104,ESCUELA BERNABE ARGAEZ MILANES,ESCUELA BERNABE ARGAEZ MILANES ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,21.01348744,-89.63208166,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4537625,ESCUELA BILINGUE INFANTIL ALTABRISAS,CENTRO BILINGUE INFANTIL AC,611111,Escuelas de educacion preescolar del sector privado,11 a 30 personas,21.01488381,-89.58724595,2014-12
31,Yucatán       ,102,Valladolid,Valladolid,6,VI Oriente,31102,1,Valladolid,4500023,ESCUELA BILINGUE PRIMARIA ALFREDO BARRERA VASQUEZ,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.69473274,-88.22362884,2010-07
31,Yucatán       ,048,Maxcanu,Maxcanu,1,I Poniente ,31048,1,Maxcanu,4510953,ESCUELA CBTA 13,SEP ,611162,Escuelas de educacion media superior del sector publico,6 a 10 personas,20.57819599,-90.006132,2010-07
31,Yucatán       ,097,Tunkas,Tunkas,3,III Centro ,31097,1,Tunkas,4510151,ESCUELA CBTA NUMERO 284,UNIDAD DE EDUCACION MEDIA SUPERIORTECNOLOGICA AGROPECUARIA Y CIENCIAS DEL MAR ,611162,Escuelas de educacion media superior del sector publico,11 a 30 personas,20.91247768,-88.74018394,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4584097,ESCUELA CENTENARIO DEL EJERCITO MEXICAN0 TURNO VESPERTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611122,Escuelas de educacion primaria del sector publico,11 a 30 personas,20.92770616,-89.67922128,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4573728,ESCUELA CENTRO DE ATENCION MULTIPLE NO 5 TURNO MATUTINO,SECRETARiA DE EDUCACIoN PuBLICA ,611182,Escuelas del sector publico de educacion para necesidades especiales,11 a 30 personas,21.27676426,-89.69893856,2010-07
31,Yucatán       ,059,Progreso,Progreso,2,II Noroeste ,31059,1,Progreso,4573708,ESCUELA CENTROS DE ESTUDIOS TECNOLOGICOS DEL MAR 17,SECRETARiA DE EDUCACIoN PuBLICA ,611162,Escuelas de educacion media superior del sector publico,51 a 100 personas,21.28033389,-89.69801749,2010-07
31,Yucatán       ,038,Hunucma,Hunucma,1,I Poniente ,31038,1,Hunucma,7515388,ESCUELA CETEC,,611161,Escuelas de educacion media superior del sector privado,0 a 5 personas,21.01471007,-89.87701617,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,4491754,ESCUELA CETEC MERIDA,CETEC MERIDA SC SC DE RL DE CV,611421,Escuelas de computacion del sector privado,11 a 30 personas,20.96720817,-89.62143232,2010-07
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8353314,ESCUELA COLEGIO REGIONAL DE MEXICO,DESARROLLOS EDUCATIVOS VALLADOLID AC,611171,Escuelas del sector privado que combinan diversos niveles de educacion,11 a 30 personas,20.99006966,-89.58420536,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,7689399,ESCUELA DE AERTES MARCIALES,,611621,Escuelas de deporte del sector privado,0 a 5 personas,21.00474541,-89.5818011,2019-11
31,Yucatán       ,050,Merida,Merida,2,II Noroeste ,31050,1,Merida,8014013,ESCUELA DE ARTE REANIMA,,611611,Escuelas de arte del sector privado,0 a 5 personas,21.02705229,-89.62984703,2019-11
